date,avg_price,min_price,max_price,mandi_count,day,month,day_of_week,lag_1,lag_2,lag_3,lag_7,lag_14,lag_30,ma_7,ma_14,ma_30,std_7,std_14,change_1,change_7
2025-02-25,2033.549019607843,1080.0,2800.0,51,25,2,1,2056.7379032258063,1948.2,2112.744680851064,2381.6382978723404,1243.7045454545455,2164.9795918367345,2102.7707114575614,2173.8474750710407,1962.1182330115223,102.4057507116221,346.01096275541255,-0.011274593413965639,-0.1461553916795284
2025-02-26,2060.967741935484,1500.0,2600.0,31,26,2,2,2033.549019607843,2056.7379032258063,1948.2,2267.2,1144.8076923076924,2158.074074074074,2073.308960305488,2239.2874786158827,1958.8813552735694,72.52144572070821,186.10833595555314,0.013483187306164934,-0.09096341657750351
2025-02-27,2054.6153846153848,1191.0,2600.0,65,27,2,3,2060.967741935484,2033.549019607843,2056.7379032258063,2165.1396923076927,2395.4406779661017,2213.269230769231,2057.5197734923013,2214.9428148051175,1953.592893735108,60.17701392142832,186.40211882013756,-0.0030822206436542654,-0.051047194823030884
2025-02-28,2057.8823529411766,1301.0,2500.0,51,28,2,4,2054.6153846153848,2060.967741935484,2033.549019607843,2135.823684210526,2491.685185185185,2141.34,2046.38529759668,2183.9568982162596,1950.8109721664805,49.54531794696729,172.3892329873771,0.0015900632061136566,-0.03649239955785932
2025-03-01,2270.0440384615385,1525.0,3250.0,52,1,3,5,2057.8823529411766,2054.6153846153848,2060.967741935484,2112.744680851064,2475.1458333333335,2155.796296296296,2068.856634398176,2169.3067700111314,1954.6192302386553,97.30824644621535,153.40992136221985,0.10309709163749581,0.07445261087918609
2025-03-02,1974.7,1100.0,3020.0,60,2,3,6,2270.0440384615385,2057.8823529411766,2054.6153846153848,1948.2,2392.2916666666665,2043.351851851852,2072.6423486838908,2139.478793820655,1952.3308351769267,92.21396848900706,147.18995266392858,-0.13010498186709185,0.013602299558566955
2025-03-03,2029.8387096774193,1350.0,2836.0,62,3,3,0,1974.7,2270.0440384615385,2057.8823529411766,2056.7379032258063,2433.4603174603176,2047.5573770491803,2068.7996067484064,2110.6486789790197,1951.7402129312015,93.5381645593013,122.66364976327515,0.027922575417744122,-0.013078571414567808
2025-03-04,1267.8870967741937,837.0,2000.0,62,4,3,1,2029.8387096774193,1974.7,2270.0440384615385,2033.549019607843,2381.6382978723404,1982.0408163265306,1959.4193320578852,2031.0950217577235,1927.9350889461234,318.5818216917383,239.1992333829181,-0.3753754469606674,-0.3765151050950827
2025-03-05,993.6853703703704,275.0,1700.0,54,5,3,2,1267.8870967741937,2029.8387096774193,1974.7,2060.967741935484,2267.2,2306.873015873016,1806.9504218342975,1940.129691069893,1884.1621674293688,477.5927288302543,356.0940991543885,-0.21626667477053574,-0.5178549619426909
2025-03-06,1132.7868852459017,500.0,1700.0,61,6,3,3,993.6853703703704,1267.8870967741937,2029.8387096774193,2054.6153846153848,2165.1396923076927,2064.464285714286,1675.2606362100855,1866.3902048511934,1853.1062540804226,522.8658257782986,408.8903216448744,0.1399854712801949,-0.44866231717721006
2025-03-07,1331.605076923077,300.0,1900.0,65,7,3,4,1132.7868852459017,993.6853703703704,1267.8870967741937,2057.8823529411766,2135.823684210526,2103.793103448276,1571.5067396360714,1808.9460186163758,1827.3666531962492,506.0760315959636,424.32660557241724,0.1755124412779694,-0.35292458530493065
2025-03-08,1254.1379310344828,850.0,2000.0,29,8,3,5,1331.605076923077,1132.7868852459017,993.6853703703704,2270.0440384615385,2112.744680851064,1297.9574468085107,1426.3772957179208,1747.6169650580484,1825.906002670448,408.6580503946998,438.8403191350846,-0.0581757663973439,-0.4475270480283541
2025-03-09,1234.5294117647059,500.0,2250.0,51,9,3,6,1254.1379310344828,1331.605076923077,1132.7868852459017,1974.7,1948.2,988.4561818181818,1320.638640255736,1696.6404944698131,1834.1084436686656,331.635239544855,454.9045216618148,-0.0156350579825002,-0.3748268538184505
2025-03-10,1160.1308888888889,837.0,2100.0,45,10,3,0,1234.5294117647059,1254.1379310344828,1331.605076923077,2029.8387096774193,2056.7379032258063,1095.2484375,1196.3946658573743,1632.5971363028907,1836.2711920482952,111.52999313253152,463.3445551889672,-0.060264682369509104,-0.42846154063479447
2025-03-12,1271.1538461538462,550.0,2500.0,13,12,3,2,1160.1308888888889,1234.5294117647059,1254.1379310344828,1267.8870967741937,2033.549019607843,1351.4915254237287,1196.8613443401816,1578.1403381990333,1833.593269405966,111.88526790676775,457.3592711622,0.09569864773731629,0.0025765301878724056
2025-03-13,1427.4,1112.0,1800.0,5,13,3,3,1271.1538461538462,1160.1308888888889,1234.5294117647059,993.6853703703704,2060.967741935484,1236.2641509433963,1258.8205771444148,1532.885499489356,1839.9644643745196,100.08733577435126,436.7921420576276,0.12291679273827527,0.43647078095551906
2025-03-14,1456.851851851852,950.0,1900.0,27,14,3,4,1427.4,1271.1538461538462,1160.1308888888889,1132.7868852459017,2054.6153846153848,1243.7045454545455,1305.1155723738361,1490.1881042919608,1847.069374587763,106.79743823401132,410.28057721039465,0.020633215533033322,0.28607761162030343
2025-03-15,1508.2,1000.0,2600.0,45,15,3,5,1456.851851851852,1427.4,1271.1538461538462,1331.605076923077,2057.8823529411766,1144.8076923076924,1330.3434185276824,1450.925079081877,1859.1824515108399,131.98525057882563,376.7020300557665,0.03524596415406123,0.1326180908569219
2025-03-16,1597.7575757575758,1000.0,3500.0,33,16,3,6,1508.2,1456.851851851852,1427.4,1254.1379310344828,2270.0440384615385,2395.4406779661017,1379.4319392024097,1402.9046174601651,1832.5930147705558,159.87282099156113,299.111229505204,0.05938043744700683,0.27398871864090446
2025-03-17,1433.378787878788,1000.0,2666.0,66,17,3,0,1597.7575757575758,1508.2,1456.851851851852,1234.5294117647059,1974.7,2491.685185185185,1407.8389929329928,1364.2388165943644,1797.3161348603426,146.9811260352331,250.55721845917878,-0.10288093160869394,0.16107301634056292
2025-03-18,1438.6969696969697,1000.0,2600.0,66,18,3,1,1433.378787878788,1597.7575757575758,1508.2,1160.1308888888889,2029.8387096774193,2475.1458333333335,1447.6341473341472,1322.0144065957609,1762.767839405797,98.42767072633427,164.9443132326003,0.003710241747090448,0.24011607955277925
2025-03-19,1364.7083333333333,1000.0,1750.0,48,19,3,2,1438.6969696969697,1433.378787878788,1597.7575757575758,1271.1538461538462,1267.8870967741937,2392.2916666666665,1460.999074074074,1328.930209207128,1728.5150616280193,73.72141620466955,164.52952814994958,-0.051427533331929176,0.07359808371154797
2025-03-20,1348.0694444444443,877.0,2400.0,72,20,3,3,1364.7083333333333,1438.6969696969697,1433.378787878788,1427.4,993.6853703703704,2433.4603174603176,1449.6661375661374,1354.243357355276,1692.3353658608237,84.98454620668045,133.27709279270803,-0.012192267374998789,-0.0555769619977271
2025-03-21,1307.732142857143,850.0,2000.0,56,21,3,4,1348.0694444444443,1364.7083333333333,1438.6969696969697,1456.851851851852,1132.7868852459017,2381.6382978723404,1428.3633219954647,1366.7394471846505,1656.5384940269837,100.20910909137505,118.2729494410207,-0.029922272738645894,-0.10235749695836138
2025-03-22,1310.0576923076924,350.0,2300.0,52,22,3,5,1307.732142857143,1348.0694444444443,1364.7083333333333,1508.2,1331.605076923077,2267.2,1400.0572780394211,1365.2003482835514,1624.6337504372398,101.8699295337381,118.90384324819532,0.0017783071734158717,-0.13137667928146646
2025-03-23,1422.1875,850.0,2700.0,32,23,3,6,1310.0576923076924,1307.732142857143,1348.0694444444443,1597.7575757575758,1254.1379310344828,2165.1396923076927,1374.9758386454816,1377.2038889239454,1599.868677360317,56.66522162509525,115.25593470932314,0.08559150360377554,-0.10988530326594093
2025-03-24,1374.1846153846154,1000.0,2250.0,65,24,3,0,1422.1875,1310.0576923076924,1307.732142857143,1433.378787878788,1234.5294117647059,2135.823684210526,1366.5195282891711,1387.1792606110819,1574.4807083994533,50.58794538908063,107.75723903230468,-0.033752852289437585,-0.04129695025121183
2025-03-25,1456.0767692307693,900.0,2700.0,65,25,3,1,1374.1846153846154,1422.1875,1310.0576923076924,1438.6969696969697,1160.1308888888889,2112.744680851064,1369.0023567939995,1408.3182520640735,1552.59177801211,54.95847918707386,86.776015601376,0.059593269295358464,0.012080236422170376
2025-03-26,1400.0655737704917,1000.0,2350.0,61,26,3,2,1456.0767692307693,1374.1846153846154,1422.1875,1364.7083333333333,1271.1538461538462,1948.2,1374.053391142165,1417.5262326081197,1534.3206304711266,56.110754736918366,77.43881716851915,-0.03846719942511534,0.02590827620345637
2025-03-27,1387.095238095238,638.0,2000.0,63,27,3,3,1400.0655737704917,1456.0767692307693,1374.1846153846154,1348.0694444444443,1427.4,2056.7379032258063,1379.62850452085,1414.6473210434938,1511.9992083001075,55.02704160159305,77.79189969564676,-0.009264091567028121,0.028949394121811522
2025-03-28,1336.659574468085,800.0,2500.0,47,28,3,4,1387.095238095238,1400.0655737704917,1456.0767692307693,1307.732142857143,1456.851851851852,2033.549019607843,1383.7609947509845,1406.0621583732247,1488.7695601287824,49.54047443829213,79.39169279322293,-0.03636063497443143,0.022120303281481846
2025-03-29,1406.9354838709678,900.0,2600.0,31,29,3,5,1336.659574468085,1387.095238095238,1400.0655737704917,1310.0576923076924,1508.2,2060.967741935484,1397.600679260024,1398.8289786497226,1466.968484859965,37.615762939631054,73.78539101805235,0.05257577227982568,0.0739492559237016
2025-03-30,1328.75,875.0,1800.0,20,30,3,6,1406.9354838709678,1336.659574468085,1387.095238095238,1422.1875,1597.7575757575758,2054.6153846153848,1384.2524649743098,1379.6141518098957,1442.7729720394523,43.54758745198293,48.789369566012205,-0.05557147770262527,-0.06569984618765101
2025-03-31,1238.888888888889,950.0,1600.0,18,31,3,0,1328.75,1406.9354838709678,1336.659574468085,1374.1846153846154,1433.378787878788,2057.8823529411766,1364.9245040463486,1365.7220161677599,1415.4731899043759,70.46579711566955,58.93693960445497,-0.06762830563395006,-0.09845527666445242
2025-04-01,2311.9245283018868,1300.0,3500.0,53,1,4,1,1238.888888888889,1328.75,1406.9354838709678,1456.0767692307693,1438.6969696969697,2270.0440384615385,1487.188469627937,1428.095413210968,1416.8692062323876,368.2511690211064,260.27559328137227,0.8661274219477113,0.5877765356583866
2025-04-02,2034.6,1052.0,2900.0,55,2,4,2,2311.9245283018868,1238.888888888889,1328.75,1400.0655737704917,1364.7083333333333,1974.7,1577.836244803581,1475.9448179728731,1418.8658728990545,417.97196706320454,305.39255599579394,-0.11995397120752138,0.4532176478853449
2025-04-03,2076.46875,1300.0,2750.0,64,3,4,3,2034.6,2311.9245283018868,1238.888888888889,1387.095238095238,1348.0694444444443,2029.8387096774193,1676.3181750756899,1527.9733397982698,1420.4202075764736,445.82597519877055,341.8073360788274,0.020578369212621794,0.49699075663428194
2025-04-04,1217.4132142857143,800.0,2000.0,56,4,4,4,2076.46875,2034.6,2311.9245283018868,1336.659574468085,1307.732142857143,1267.8870967741937,1659.2829807639225,1521.5219877574534,1418.7377448268576,462.91813785410335,347.09542497362844,-0.41370983103612113,-0.08921221413449576
2025-04-05,1007.5,550.0,1550.0,30,5,4,5,1217.4132142857143,2076.46875,2034.6,1406.9354838709678,1310.0576923076924,993.6853703703704,1602.2207687823557,1499.91072402119,1419.1982324811786,520.2736998762643,369.9418711150413,-0.1724256085136019,-0.2839046199701938
2025-04-06,1162.232142857143,600.0,1750.0,56,6,4,6,1007.5,1217.4132142857143,2076.46875,1328.75,1422.1875,1132.7868852459017,1578.4325034762333,1481.3424842252716,1420.17974106822,538.3541113583831,380.5158295777665,0.1535802906770649,-0.12531917752990185
2025-04-07,1309.6433962264152,623.0,1850.0,53,7,4,0,1162.232142857143,1007.5,1217.4132142857143,1238.888888888889,1374.1846153846154,1331.605076923077,1588.540290238737,1476.7323971425428,1419.4476850449978,531.5376188937316,382.30073568761065,0.12683460380547373,0.05711126152804824
2025-04-08,1161.6091525423728,350.0,1800.0,59,8,4,1,1309.6433962264152,1162.232142857143,1007.5,2311.9245283018868,1456.0767692307693,1254.1379310344828,1424.209522273092,1455.6989959505142,1416.3633924285944,440.6712064473475,391.5140660993883,-0.11303400918951356,-0.49755749449330977
2025-04-09,1190.1698113207547,450.0,2200.0,53,9,4,2,1161.6091525423728,1309.6433962264152,1162.232142857143,2034.6,1400.0655737704917,1234.5294117647059,1303.576638176057,1440.706441489819,1414.8847390804626,352.4860931239119,397.77711462720487,0.024587150261232038,-0.4150349890294138
2025-04-10,1159.0,400.0,2000.0,45,10,4,3,1190.1698113207547,1161.6091525423728,1309.6433962264152,2076.46875,1387.095238095238,1160.1308888888889,1172.5096738903428,1424.4139244830164,1414.8470427841664,90.15636321752513,404.75199818734995,-0.02618938156914341,-0.4418408656523244
2025-04-11,1347.5,1000.0,1600.0,14,11,4,4,1159.0,1190.1698113207547,1161.6091525423728,1217.4132142857143,1336.659574468085,1271.1538461538462,1191.093500420955,1425.188240592439,1417.391914579038,111.77119113315692,404.5815380777067,0.16264020707506477,0.10685507943218009
2025-04-12,1178.1818181818182,500.0,1770.0,11,12,4,5,1347.5,1159.0,1190.1698113207547,1007.5,1406.9354838709678,1427.4,1215.4766173040719,1408.8486930432136,1409.0846418517654,78.79845432369775,409.95892388795113,-0.1256535672120087,0.16941123392736301
2025-04-14,1091.7586206896551,700.0,2000.0,29,14,4,0,1178.1818181818182,1347.5,1159.0,1162.232142857143,1328.75,1456.851851851852,1205.4089712801451,1391.920737378189,1396.9148674796922,90.3851431142833,418.32823737198424,-0.07335302256279275,-0.06063635617084295
2025-04-15,1032.564,650.0,1814.0,65,15,4,1,1091.7586206896551,1178.1818181818182,1347.5,1309.6433962264152,1238.888888888889,1508.2,1165.8262003906573,1377.1832453146974,1381.0603341463586,97.51909477008729,427.6643625564247,-0.05421951296547789,-0.21156858197031891
2025-04-16,1084.83453125,600.0,2000.0,64,16,4,2,1032.564,1091.7586206896551,1178.1818181818182,1161.6091525423728,2311.9245283018868,1597.7575757575758,1154.8583973488896,1289.533959810991,1363.9628993294396,102.27386528447165,337.6196578781324,0.05062207403124641,-0.06609333365214876
2025-04-17,1059.5626315789473,525.0,1800.0,57,17,4,3,1084.83453125,1032.564,1091.7586206896551,1190.1698113207547,2034.6,1433.378787878788,1136.2002288143458,1219.8884334952015,1351.5023607861115,106.58107818847019,264.8203819252339,-0.02329562614672054,-0.10973827305943007
2025-04-18,1022.2685714285714,650.0,1250.0,42,18,4,4,1059.5626315789473,1084.83453125,1032.564,1159.0,2076.46875,1438.6969696969697,1116.667167589856,1144.5884207400993,1337.621414177165,113.97877506349919,102.89289997418243,-0.03519759855517057,-0.11797362258104283
2025-04-19,1045.9918367346938,543.0,1740.0,49,19,4,5,1022.2685714285714,1059.5626315789473,1084.83453125,1347.5,1217.4132142857143,1364.7083333333333,1073.5945728376696,1132.344036629312,1326.9975309572103,52.71216483894553,103.75608300139514,0.023206489927564133,-0.22375373897239792
2025-04-20,1098.9032258064517,650.0,1600.0,31,20,4,6,1045.9918367346938,1022.2685714285714,1059.5626315789473,1178.1818181818182,1007.5,1348.0694444444443,1062.2690596411885,1138.8728384726303,1318.691990335944,30.209267933093138,98.01284165265129,0.050584896758786524,-0.06728892871365988
2025-04-21,1047.9707272727273,543.0,1866.0,55,21,4,0,1098.9032258064517,1045.9918367346938,1022.2685714285714,1091.7586206896551,1162.232142857143,1307.732142857143,1056.013646295913,1130.711308788029,1310.0332764831298,27.49695722307736,100.64014776914313,-0.046348483958945974,-0.040107669027854675
2025-04-22,1081.9639655172414,700.0,1866.0,58,22,4,1,1047.9707272727273,1098.9032258064517,1045.9918367346938,1032.564,1309.6433962264152,1310.0576923076924,1063.0707842269476,1114.4484923088023,1302.4301522567816,26.806114740883118,86.96887782071074,0.032437202070499715,0.0478420374109898
2025-04-23,1156.1503508771932,600.0,7800.0,57,23,4,2,1081.9639655172414,1047.9707272727273,1098.9032258064517,1084.83453125,1161.6091525423728,1422.1875,1073.2587584594037,1114.0585779041467,1293.5622472860216,44.300090360318066,86.7531435436242,0.06856641045756673,0.06573889157549173
2025-04-24,1035.803484848485,527.0,1650.0,66,24,4,3,1156.1503508771932,1081.9639655172414,1047.9707272727273,1059.5626315789473,1190.1698113207547,1374.1846153846154,1069.8645946407662,1103.032411727556,1282.2828762681502,46.38544892015002,86.14311609637164,-0.10409274705266391,-0.02242354158437687
2025-04-25,1050.7,675.0,1800.0,50,25,4,4,1035.803484848485,1156.1503508771932,1081.9639655172414,1022.2685714285714,1159.0,1456.0767692307693,1073.9262272938274,1095.2966974418416,1268.7703172937915,42.614710825827245,85.59151934236795,0.014381603624064043,0.02781209299205689
2025-04-26,1034.994423076923,500.0,1750.0,52,26,4,5,1050.7,1035.803484848485,1156.1503508771932,1045.9918367346938,1347.5,1400.0655737704917,1072.3551681998601,1072.9748705187646,1256.601278937339,43.99651328902717,46.65006344716695,-0.014947727156254809,-0.010513861840549033
2025-04-27,999.0384615384615,700.0,1400.0,26,27,4,6,1034.994423076923,1050.7,1035.803484848485,1098.9032258064517,1178.1818181818182,1387.095238095238,1058.088773304433,1060.178916472811,1243.6660530521133,49.76610131296554,39.61036192346351,-0.03474024664941522,-0.0908767595933686
2025-04-28,1026.931052631579,350.0,1900.0,57,28,4,0,999.0384615384615,1034.994423076923,1050.7,1047.9707272727273,1091.7586206896551,1336.659574468085,1055.0831054985547,1055.5483758972339,1233.3417689908963,51.09660697911186,39.42344683002137,0.027919436705334144,-0.02007658619998165
2025-04-29,1016.9038888888889,627.0,1733.0,54,29,4,1,1026.931052631579,999.0384615384615,1034.994423076923,1081.9639655172414,1032.564,1406.9354838709678,1045.7888088373616,1054.4297965321546,1220.3407158248272,51.30880977192032,40.33733129027943,-0.009764203465261634,-0.060131463433026666
2025-04-30,1026.9130303030304,600.0,1400.0,33,30,4,2,1016.9038888888889,1026.931052631579,999.0384615384615,1156.1503508771932,1084.83453125,1328.75,1027.326334469624,1050.2925464645139,1210.279483501595,16.259090260931284,39.947458415175014,0.009842760484550794,-0.11178245154370103
2025-05-01,2372.8214285714284,1500.0,3200.0,28,1,5,3,1026.9130303030304,1016.9038888888889,1026.931052631579,1035.803484848485,1059.5626315789473,1238.888888888889,1218.3288978586158,1144.0967462496913,1248.077234824346,509.3292124160292,355.89031495305824,1.3106352325388606,1.290802708506546
2025-05-02,2063.76,1072.0,3125.0,50,2,5,4,2372.8214285714284,1026.9130303030304,1016.9038888888889,1050.7,1022.2685714285714,2311.9245283018868,1363.051755001473,1218.48899114765,1239.8050838809497,591.1202420173008,429.6700363974287,-0.13025060581887127,0.9641762634434188
2025-05-03,2025.6043055555556,1250.0,2750.0,72,3,5,5,2063.76,2372.8214285714284,1026.9130303030304,1034.994423076923,1045.9918367346938,2034.6,1504.5674524984206,1288.4613103491406,1239.5052273994684,617.4822890692881,476.61841925252565,-0.018488435886171217,0.9571161548229987
2025-05-04,1267.8749019607844,877.0,2000.0,51,4,5,6,2025.6043055555556,2063.76,2372.8214285714284,999.0384615384615,1098.9032258064517,2076.46875,1542.9726582730382,1300.5307157887357,1212.5520991314945,588.4790208453157,473.5787379540221,-0.3740757271874732,0.26909518579327796
2025-05-05,964.0524193548387,450.0,1733.0,62,5,5,0,1267.8749019607844,2025.6043055555556,2063.76,1026.931052631579,1047.9707272727273,1217.4132142857143,1533.9899963763608,1294.536550937458,1204.1067393004655,598.0705413554504,477.53588262661697,-0.23963127760955005,-0.06122965423589988
2025-05-06,1167.3030303030303,350.0,1800.0,66,6,5,1,964.0524193548387,1267.8749019607844,2025.6043055555556,1016.9038888888889,1081.9639655172414,1007.5,1555.4755880069526,1300.632198422157,1209.433506977233,578.7889812100076,475.1524303917117,0.2108294184710522,0.14789907193537588
2025-05-07,1339.7777777777778,500.0,1900.0,54,7,5,2,1167.3030303030303,964.0524193548387,1267.8749019607844,1026.9130303030304,1156.1503508771932,1162.232142857143,1600.1705519319164,1313.74844320077,1215.3516948079207,542.086062962651,473.3884961088629,0.14775490425136084,0.30466528152089434
2025-05-08,1183.6666666666667,700.0,1850.0,66,8,5,3,1339.7777777777778,1167.3030303030303,964.0524193548387,2372.8214285714284,1035.803484848485,1309.6433962264152,1430.2913002312364,1324.3100990449261,1211.1524704892627,435.4341102299796,468.3327938961264,-0.11652015259578696,-0.5011564492742715
2025-05-09,1243.5185185185185,800.0,2000.0,27,9,5,4,1183.6666666666667,1339.7777777777778,1167.3030303030303,2063.76,1050.7,1161.6091525423728,1313.1139457338818,1338.0828503676773,1213.8827826884674,335.43626758388126,462.46596777740353,0.05056478613223181,-0.3974500336674234
2025-05-10,1299.4615384615386,800.0,2750.0,26,10,5,5,1243.5185185185185,1183.6666666666667,1339.7777777777778,2025.6043055555556,1034.994423076923,1190.1698113207547,1209.3792647204505,1356.9733586094355,1217.525840259827,124.0447666062771,454.465461185124,0.044987685434446645,-0.3584820416813146
2025-05-12,1383.3333333333333,600.0,2500.0,15,12,5,0,1299.4615384615386,1243.5185185185185,1183.6666666666667,1267.8749019607844,999.0384615384615,1159.0,1225.8733263451006,1384.4229923090693,1225.0036180376046,139.7954008918707,442.63492724257503,0.06454349927978043,0.09106452946894916
2025-05-13,1076.6451612903227,500.0,2500.0,31,13,5,1,1383.3333333333333,1299.4615384615386,1243.5185185185185,964.0524193548387,1026.931052631579,1347.5,1241.9580037644555,1387.9740000704082,1215.9751234139487,107.36570265354207,439.73628423461423,-0.22170229304314015,0.11679109939979515
2025-05-15,1032.8870967741937,325.0,1800.0,62,15,5,3,1076.6451612903227,1383.3333333333333,1299.4615384615386,1167.3030303030303,1016.9038888888889,1178.1818181818182,1222.7557275460501,1389.1156577765014,1211.1319660336947,132.11141247772773,438.7183633011949,-0.040642976989453516,-0.11515084775710926
2025-05-16,1051.52125,650.0,4000.0,64,16,5,4,1032.8870967741937,1076.6451612903227,1383.3333333333333,1339.7777777777778,1026.9130303030304,1091.7586206896551,1181.5762235777963,1390.8733877548564,1209.7907203440395,134.4602649308792,437.2022429456889,0.018040842299223758,-0.21515249212141319
2025-05-17,1018.5416666666666,675.0,1750.0,48,17,5,5,1051.52125,1032.8870967741937,1076.6451612903227,1183.6666666666667,2372.8214285714284,1032.564,1157.9869378635105,1294.1391190473735,1209.3233092329283,147.85020181646823,342.8723814336107,-0.03136368697573477,-0.13950295691354553
2025-05-18,1049.0625,700.0,1500.0,32,18,5,6,1018.5416666666666,1051.52125,1032.8870967741937,1243.5185185185185,2063.76,1084.83453125,1130.207506646579,1221.6607261902304,1208.1309081912616,147.36864057322728,266.38631781084297,0.029965228062998506,-0.1563756515264333
2025-05-19,964.1081666666666,350.0,1675.0,60,19,5,0,1049.0625,1018.5416666666666,1051.52125,1299.4615384615386,2025.6043055555556,1059.5626315789473,1082.2998821044546,1145.8395734124529,1204.9490926941858,137.34456510158742,141.9712580102973,-0.08098119352596567,-0.25807102547406235
2025-05-20,998.2321666666667,500.0,1750.0,60,20,5,1,964.1081666666666,1049.0625,1018.5416666666666,1383.3333333333333,1267.8749019607844,1022.2685714285714,1027.2854297235024,1126.5793780343015,1204.147879202122,37.50842039327439,142.43158915547323,0.03539436878538349,-0.27838638554216866
2025-05-21,997.6613559322035,500.0,1666.0,59,21,5,2,998.2321666666667,964.1081666666666,1049.0625,1076.6451612903227,964.0524193548387,1045.9918367346938,1016.0020289580568,1128.980016361256,1202.5368631753724,31.5998056961318,139.73932046312333,-0.0005718216197833081,-0.07336103685587536
2025-05-22,1016.55875,350.0,1750.0,64,22,5,3,997.6613559322035,998.2321666666667,964.1081666666666,1032.8870967741937,1167.3030303030303,1098.9032258064517,1013.6694079903149,1118.2125677681827,1199.7920473151573,30.73652251884459,142.34269761315343,0.018941691943293648,-0.015808452661659422
2025-05-23,1059.9103703703704,500.0,3500.0,54,23,5,4,1016.55875,997.6613559322035,998.2321666666667,1051.52125,1339.7777777777778,1047.9707272727273,1014.8678537575106,1098.2220386676534,1200.1900354184122,32.567401011384156,127.73532512793638,0.04264546478043729,0.007978079730077248
2025-05-24,1020.7918867924528,350.0,1400.0,53,24,5,5,1059.9103703703704,1016.55875,997.6613559322035,1018.5416666666666,1183.6666666666667,1081.9639655172414,1015.1893137754802,1086.5881258194952,1198.150966127586,32.62076936074973,126.76806370549393,-0.03690735053780836,0.00220925682220785
2025-05-25,1128.5714285714287,600.0,1700.0,28,25,5,6,1020.7918867924528,1059.9103703703704,1016.55875,1049.0625,1243.5185185185185,1156.1503508771932,1026.547732142827,1078.377619394703,1197.2316687173939,53.525232520233395,119.32615981808051,0.10558424608726291,0.07579045916847527
2025-05-26,1114.4338181818182,450.0,1700.0,55,26,5,0,1128.5714285714287,1020.7918867924528,1059.9103703703704,964.1081666666666,1299.4615384615386,1035.803484848485,1048.0228252164202,1065.1613536604375,1199.852679828505,54.44677909487286,101.93515891588736,-0.01252699654775613,0.15592197713135403
2025-05-27,1181.4083018867925,600.0,1700.0,53,27,5,1,1114.4338181818182,1128.5714285714287,1020.7918867924528,998.2321666666667,1383.3333333333333,1050.7,1074.190844533581,1050.7381371285414,1204.209623224731,68.68518712905122,58.47263131842202,0.060097318128987,0.18350053358007323
2025-05-28,1158.6842105263158,640.0,1733.0,57,28,5,2,1181.4083018867925,1114.4338181818182,1128.5714285714287,997.6613559322035,1076.6451612903227,1034.994423076923,1097.1941094755969,1056.5980692168268,1208.3326161397113,65.68135766837068,65.01364920411811,-0.019234748328909368,0.16140031247742814
2025-05-29,1223.3529411764705,500.0,2000.0,68,29,5,3,1158.6842105263158,1181.4083018867925,1114.4338181818182,1016.55875,1032.8870967741937,999.0384615384615,1126.7361367865212,1070.202772388418,1215.809765460978,69.74849394533854,78.25098446544753,0.05581221359768063,0.20342571560814404
2025-05-30,1199.732142857143,700.0,1650.0,56,30,5,4,1223.3529411764705,1158.6842105263158,1181.4083018867925,1059.9103703703704,1051.52125,1026.931052631579,1146.710675713203,1080.789264735357,1221.5698018018302,67.40298318531511,85.24247788147667,-0.0193082450078651,0.13191848706783937
2025-05-31,1131.7358490566037,350.0,1800.0,53,31,5,5,1199.732142857143,1223.3529411764705,1158.6842105263158,1020.7918867924528,1018.5416666666666,1016.9038888888889,1162.5598131795102,1088.8745634774953,1225.3975338074206,40.55718344680075,84.24653504312785,-0.05667622911111403,0.10868421242331827
2025-06-01,1890.8048780487804,600.0,3500.0,82,1,6,6,1131.7358490566037,1199.732142857143,1223.3529411764705,1128.5714285714287,1049.0625,1026.9130303030304,1271.4503059619892,1148.9990190524081,1254.193928732279,275.69759975503587,229.24040949381546,0.6707121892665362,0.6753967273849952
2025-06-02,2043.245283018868,1085.0,3105.0,53,2,6,0,1890.8048780487804,1131.7358490566037,1199.732142857143,1114.4338181818182,964.1081666666666,2372.8214285714284,1404.1376580815675,1226.0802416489937,1243.20805721386,388.12085195893985,324.0934925091195,0.08062196514290698,0.8334379751256933
2025-06-03,1998.5692307692307,1300.0,3000.0,65,3,6,1,2043.245283018868,1890.8048780487804,1131.7358490566037,1181.4083018867925,998.2321666666667,2063.76,1520.8749336362018,1297.5328890848912,1241.0350315728347,430.53729267849326,376.0956768622679,-0.021865241839016503,0.6916837536839502
2025-06-04,1266.6666666666667,850.0,2000.0,27,4,6,2,1998.5692307692307,2043.245283018868,1890.8048780487804,1158.6842105263158,997.6613559322035,2025.6043055555556,1536.3009987991088,1316.747554137353,1215.7371102765385,417.122711961656,366.3420423967269,-0.3662132653872898,0.09319403437050489
2025-06-05,1015.6470689655172,530.0,2000.0,58,5,6,3,1266.6666666666667,1998.5692307692307,2043.245283018868,1223.3529411764705,1016.55875,1267.8749019607844,1506.6287313404014,1316.6824340634612,1207.3295158433627,449.24549055311854,366.3995844208293,-0.1981733666061707,-0.16978409518614257
