date,avg_price,min_price,max_price,mandi_count,arrival_quantity,days_since_previous,day,month,day_of_week,day_of_year,lag_1,lag_2,lag_3,lag_7,lag_14,ma_3,ma_7,ma_14,std_7,change_1,change_3
2025-01-19,4074.2727272727275,3775.0,4892.0,11,0.0,1.0,19,1,6,19,4014.25,4010.1382978723404,4001.373831775701,4275.333333333333,4014.7619047619046,4032.887008381689,4011.7345866903634,4053.257496357906,30.601921721963254,0.014952413843863033,0.01821846659717763
2025-01-20,4004.6470588235293,3000.0,4892.0,85,0.0,1.0,20,1,0,20,4074.2727272727275,4014.25,4010.1382978723404,4013.8390804597702,3940.3125,4031.0565953654186,4010.4214407423283,4057.852821988158,30.69364584007255,-0.017089103530829375,-0.0013693390703569674
2025-01-21,4014.275,3550.0,4892.0,80,0.0,1.0,21,1,1,21,4004.6470588235293,4074.2727272727275,4014.25,3989.7741935483873,3862.4857142857145,4031.0649286987523,4013.921555949702,4068.694913824893,29.312638988285237,0.0024041921884869755,6.227813414749761e-06
2025-01-22,3977.8039215686276,3500.0,4892.0,102,0.0,1.0,22,1,2,22,4014.275,4004.6470588235293,4074.2727272727275,3978.4939759036147,4087.609756097561,3998.908660130719,4013.8229767589896,4060.8516399299697,29.45246703619917,-0.009085346278312367,-0.02367755232936386
2025-01-23,3963.090909090909,3150.0,4892.0,88,0.0,1.0,23,1,3,23,3977.8039215686276,4014.275,4004.6470588235293,4001.373831775701,4041.3333333333335,3985.056610219846,4008.3539878040197,4055.2628953412245,35.15223910565565,-0.0036987777094644736,-0.010376981821920817
2025-01-24,3957.730769230769,3000.0,4892.0,104,0.0,1.0,24,1,4,24,3963.090909090909,3977.8039215686276,4014.275,4010.1382978723404,4106.093333333333,3966.208533296769,4000.86719799808,4044.6655693338985,39.960901370285676,-0.001352514989712783,-0.014085789032697305
2025-01-25,3971.25,3500.0,4892.0,80,0.0,1.0,25,1,5,25,3957.730769230769,3963.090909090909,3977.8039215686276,4014.25,4350.294871794872,3964.0238927738924,3994.724340855223,4017.590935634265,40.85579926327539,0.0034159046073409804,-0.0016476230849616913
2025-01-26,4068.6666666666665,3725.0,4892.0,6,0.0,1.0,26,1,6,26,3971.25,3957.730769230769,3963.090909090909,4074.2727272727275,4275.333333333333,3999.215811965812,3993.9234750543574,4002.82903087236,39.05169664091945,0.02453047948798659,0.02663975164778032
2025-01-27,3931.7924528301887,3100.0,4892.0,106,0.0,1.0,27,1,0,27,4068.6666666666665,3971.25,3957.730769230769,4004.6470588235293,4013.8390804597702,3990.569706498952,3983.515674198166,3996.9685574702476,44.97633175040929,-0.03364104878825447,-0.006553835496400318
2025-01-28,3904.912087912088,3451.0,4892.0,91,0.0,1.0,28,1,1,28,3931.7924528301887,4068.6666666666665,3971.25,4014.275,3989.7741935483873,3968.4570691363147,3967.89240104275,3990.9069784962257,51.08979596580546,-0.006836669341168222,-0.016704541917006543
2025-01-29,3953.5696202531644,3000.0,4892.0,79,0.0,1.0,29,1,2,29,3904.912087912088,3931.7924528301887,4068.6666666666665,3977.8039215686276,3978.4939759036147,3930.09138699848,3964.430357997684,3989.126667378336,51.1273037411783,0.012460596101945276,-0.028288639950885375
2025-01-30,3950.2244897959185,3500.0,4892.0,98,0.0,1.0,30,1,3,30,3953.5696202531644,3904.912087912088,3931.7924528301887,3963.090909090909,4001.373831775701,3936.2353993203906,3962.592298098399,3985.4731429512094,51.41395797137651,-0.0008461038450188196,0.004687947593078556
2025-01-31,3929.6880733944954,3205.0,4892.0,109,0.0,1.0,31,1,4,31,3950.2244897959185,3953.5696202531644,3904.912087912088,3957.730769230769,4010.1382978723404,3944.4940611478596,3958.5861986932177,3979.726698345649,52.92617839818605,-0.0051987972973364105,0.006344825421064737
2025-02-01,4028.4583333333335,3425.0,5200.0,96,0.0,1.0,1,2,5,32,3929.6880733944954,3950.2244897959185,3953.5696202531644,3971.25,4014.25,3969.456965507916,3966.758817740836,3980.7415792980305,59.247058407943875,0.025134376595320918,0.018942049912699765
2025-02-02,3968.1666666666665,3731.0,4892.0,12,0.0,1.0,2,2,6,33,4028.4583333333335,3929.6880733944954,3950.2244897959185,4068.6666666666665,4074.2727272727275,3975.437691131499,3952.401674883694,3973.1625749690256,39.2325610701353,-0.014966436705522224,0.004542065119867322
2025-02-03,3925.75,3700.0,4200.0,8,0.0,1.0,3,2,0,34,3968.1666666666665,4028.4583333333335,3929.6880733944954,3931.7924528301887,4004.6470588235293,3974.125,3951.538467336524,3967.527070767345,39.82360886522044,-0.01068923516317355,-0.0010021338388555012
2025-02-04,4212.435483870968,3600.0,4558.0,62,0.0,1.0,4,2,1,35,3925.75,3968.1666666666665,4028.4583333333335,3904.912087912088,4014.275,4035.450716845878,3995.470381044935,3981.6813910438427,101.56989516424903,0.07302693341933852,0.04566936910215058
2025-02-05,4113.632183908046,3500.0,4500.0,87,0.0,1.0,5,2,2,36,4212.435483870968,3925.75,3968.1666666666665,3953.5696202531644,3977.8039215686276,4083.9392225930046,4018.336461567061,3991.383409782372,108.3552767934261,-0.02345514853372377,0.0366581168233977
2025-02-06,4021.507462686567,3101.0,4400.0,67,0.0,1.0,6,2,3,37,4113.632183908046,4212.435483870968,3925.75,3950.2244897959185,3963.090909090909,4115.8583768218605,4028.519743408582,3995.556020753491,104.15542552677366,-0.022394982609737824,0.024392144860617027
2025-02-07,4111.847222222223,3150.0,4330.0,72,0.0,1.0,7,2,4,38,4021.507462686567,4113.632183908046,4212.435483870968,3929.6880733944954,3957.730769230769,4082.3289562722784,4054.5424789554004,4006.564338824309,97.91629620094415,0.022464153149999166,-0.02387888480046485
2025-02-08,4412.2037037037035,3500.0,4680.0,54,0.0,1.0,8,2,5,39,4111.847222222223,4021.507462686567,4113.632183908046,4028.4583333333335,3971.25,4181.852796204164,4109.363246151168,4038.061031946002,165.19158563839375,0.07304660539385388,0.07258099568639809
2025-02-09,4291.5,3700.0,4600.0,46,0.0,1.0,9,2,6,40,4412.2037037037035,4111.847222222223,4021.507462686567,3968.1666666666665,4068.6666666666665,4271.850308641976,4155.553722341644,4053.9776986126685,164.33297610030792,-0.02735678400396202,0.06713714690785744
2025-02-10,4111.5,3400.0,4472.0,12,0.0,1.0,10,2,0,41,4291.5,4412.2037037037035,4111.847222222223,3925.75,3931.7924528301887,4271.734567901235,4182.089436627358,4066.813951981941,133.0625998827956,-0.04194337644180357,-8.444433935828055e-05
2025-02-13,3882.1847826086955,3420.0,5050.0,92,0.0,3.0,13,2,3,44,4111.5,4291.5,4412.2037037037035,4212.435483870968,3904.912087912088,4095.0615942028985,4134.910765018462,4065.1905730316985,173.04867449203252,-0.05577410127479132,-0.12012566886929954
2025-02-14,3884.440366972477,3400.0,4250.0,109,0.0,1.0,14,2,4,45,3882.1847826086955,4111.5,4291.5,4113.632183908046,3953.5696202531644,3959.375049860391,4102.16907688481,4060.2527692259355,197.6754822729454,0.0005810090168520965,-0.0948525301240879
2025-02-15,3897.769230769231,3500.0,4996.0,78,0.0,1.0,15,2,5,46,3884.440366972477,3882.1847826086955,4111.5,4021.507462686567,3950.2244897959185,3888.1314601168015,4084.4921866109044,4056.505965009743,211.16315638614847,0.0034313472566300796,-0.05198364811644629
2025-02-16,3809.6,3625.0,4000.0,10,0.0,1.0,16,2,6,47,3897.769230769231,3884.440366972477,3882.1847826086955,4111.847222222223,3929.6880733944954,3863.936532580569,4041.3140120077296,4047.928245481565,234.2741288326416,-0.022620433778690052,-0.018696890197977933
2025-02-17,3930.912087912088,3500.0,7100.0,91,0.0,1.0,17,2,0,48,3809.6,3897.769230769231,3884.440366972477,4412.2037037037035,4028.4583333333335,3879.427106227106,3972.558066894642,4040.960656522904,168.74239052506823,0.0318437862011991,0.011963556278206111
2025-02-18,3939.3924050632913,3205.0,7200.0,79,0.0,1.0,18,2,1,49,3930.912087912088,3809.6,3897.769230769231,4291.5,3968.1666666666665,3893.30149765846,3922.256981903683,4038.9053521226633,93.54907494068208,0.002157340831223653,0.010678716935185406
2025-02-19,3796.25,3500.0,4000.0,12,0.0,1.0,19,2,2,50,3939.3924050632913,3930.912087912088,3809.6,4111.5,3925.75,3888.8514976584593,3877.221267617969,4029.6553521226633,55.34122513287607,-0.03633616312995647,-0.0035043049139017457
2025-02-20,3878.24,2900.0,4300.0,75,0.0,1.0,20,2,3,51,3796.25,3939.3924050632913,3930.912087912088,3882.1847826086955,4212.435483870968,3871.2941350210967,3876.6577272452982,4005.7842461318796,55.302328892473234,0.02159762923938091,-0.013399457106674895
2025-02-21,3881.0934579439254,2900.0,4996.0,107,0.0,1.0,21,2,4,52,3878.24,3796.25,3939.3924050632913,3884.440366972477,4113.632183908046,3851.861152647975,3876.179597384076,3989.174337134443,55.2382588642842,0.0007357610524170166,-0.014798969263492112
2025-02-22,3891.0,3500.0,4996.0,78,0.0,1.0,22,2,5,53,3881.0934579439254,3878.24,3796.25,3897.769230769231,4021.507462686567,3883.4444859813084,3875.2125644170437,3979.8523755139736,54.85522984611928,0.0025525131418306923,0.02495884096147516
