date,avg_price,min_price,max_price,mandi_count,missing_data,day,month,day_of_week,lag_1,lag_7,lag_14,lag_30,ma_7,ma_14,ma_30
2025-06-21,1329.2501886792452,600.0,1900.0,53.0,0,21,6,5,1349.4265454545452,1334.4371186440678,1308.04,1016.55875,1346.9635364900716,1299.8693239499328,1305.4897615827213
2025-06-22,1362.344827586207,592.0,1905.0,29.0,0,22,6,6,1329.2501886792452,1355.1724137931035,1219.6785714285713,1059.9103703703704,1347.9881670319435,1310.0597708183352,1315.5709101565824
2025-06-23,1383.4107142857142,600.0,2000.0,56.0,0,23,6,0,1362.344827586207,1369.05,1375.0,1020.7918867924528,1350.0396976441884,1310.6605361244578,1327.6582044063578
2025-06-24,1360.65609375,600.0,1905.0,64.0,0,24,6,1,1383.4107142857142,1343.1587301587301,1119.8163265306123,1128.5714285714287,1352.53932101437,1327.8633766401285,1335.3943599123102
2025-06-25,1361.5264705882355,900.0,1800.0,51.0,0,25,6,2,1360.65609375,1366.3829090909092,1156.0081632653062,1114.4338181818182,1351.8455440854163,1342.5432557346232,1343.6307816591907
2025-06-26,1331.0837704918033,400.0,1905.0,61.0,0,26,6,3,1361.5264705882355,1316.3039682539682,1192.2,1181.4083018867925,1353.9569444051072,1352.4635250554663,1348.6199639460244
2025-06-27,1359.6923076923076,750.0,2000.0,52.0,0,27,6,4,1331.0837704918033,1349.4265454545452,1372.2856,1158.6842105263158,1355.4234818676448,1351.5640041763456,1355.3202338515575
2025-06-28,1332.6666666666667,600.0,1800.0,54.0,0,28,6,5,1359.6923076923076,1329.2501886792452,1334.4371186440678,1223.3529411764705,1355.911550151562,1351.4375433208168,1358.9640247012308
2025-06-29,1353.9032258064517,850.0,1855.0,31.0,0,29,6,6,1332.6666666666667,1362.344827586207,1355.1724137931035,1199.732142857143,1354.7056070401686,1351.3468870360562,1364.103060799541
2025-06-30,1428.5555555555557,450.0,6500.0,54.0,0,30,6,0,1353.9032258064517,1383.4107142857142,1369.05,1131.7358490566037,1361.1548700787173,1355.5972838614528,1373.9970510161727
2025-07-01,2327.649827586207,1250.0,3300.0,58.0,0,1,7,1,1428.5555555555557,1360.65609375,1343.1587301587301,1890.8048780487804,1499.296832055318,1425.9180765348442,1388.558549334087
2025-07-02,2066.725490196078,1125.0,2800.0,51.0,0,2,7,2,2327.649827586207,1361.5264705882355,1366.3829090909092,2043.245283018868,1600.0395491421527,1475.9425466137848,1389.3412229066605
2025-07-03,1940.0358064516129,1200.0,2650.0,62.0,0,3,7,3,2066.725490196078,1331.0837704918033,1316.3039682539682,1998.5692307692307,1687.0326971364113,1520.4948207707596,1387.3901087627398
2025-07-04,1250.0166666666667,812.0,3000.0,60.0,0,4,7,4,1940.0358064516129,1359.6923076923076,1349.4265454545452,1266.6666666666667,1671.3647484184626,1513.3941151430538,1386.8351087627402
2025-07-05,1025.2421428571429,575.0,1700.0,56.0,0,5,7,5,1250.0166666666667,1332.6666666666667,1329.2501886792452,1015.6470689655172,1627.4469593028164,1491.6792547271891,1387.1549445591274
2025-07-06,1218.3926470588235,500.0,1725.0,34.0,0,6,7,6,1025.2421428571429,1353.9032258064517,1362.344827586207,1224.9282352941177,1608.0883051960122,1481.3969561180907,1386.937091617951
2025-07-07,1289.6872413793103,450.0,2066.0,58.0,0,7,7,0,1218.3926470588235,1428.5555555555557,1383.4107142857142,1308.04,1588.249974599406,1474.7024223390617,1386.3253329972615
2025-07-08,1185.4603174603174,400.0,1800.0,63.0,0,8,7,1,1289.6872413793103,2327.649827586207,1360.65609375,1219.6785714285713,1425.0800445814216,1462.18843831837,1385.184724531653
2025-07-09,1269.1666666666667,700.0,2000.0,18.0,0,9,7,2,1185.4603174603174,2066.725490196078,1361.5264705882355,1375.0,1311.1430697915057,1455.5913094668292,1381.6569467538752
2025-07-10,1153.6545454545455,800.0,2000.0,55.0,0,10,7,3,1269.1666666666667,1940.0358064516129,1331.0837704918033,1119.8163265306123,1198.8028896490675,1442.9177933927392,1382.784887384673
2025-07-11,1089.3272727272729,750.0,1675.0,0.0,1,11,7,4,1153.6545454545455,1250.0166666666667,1359.6923076923076,1156.0081632653062,1175.84726194344,1423.6060051809511,1380.562191033405
2025-07-12,1025.0,700.0,1350.0,4.0,0,12,7,5,1089.3272727272729,1025.2421428571429,1332.6666666666667,1192.2,1175.8126701067051,1401.6298147047607,1374.9888577000718
2025-07-13,1300.0344827586207,850.0,1700.0,29.0,0,13,7,6,1025.0,1218.3926470588235,1353.9032258064517,1372.2856,1187.4757894923907,1397.7820473442011,1372.5804871253592
2025-07-14,1413.2459016393443,375.0,11000.0,61.0,0,14,7,0,1300.0344827586207,1289.6872413793103,1428.5555555555557,1334.4371186440678,1205.1270266723952,1396.6885006359005,1375.2074465585351
2025-07-15,1258.8002985074627,700.0,1900.0,67.0,0,15,7,1,1413.2459016393443,1185.4603174603174,2327.649827586207,1355.1724137931035,1215.6041668219875,1320.3421057017044,1371.9950427156803
2025-07-16,1290.4514035087718,800.0,1800.0,57.0,0,16,7,2,1258.8002985074627,1269.1666666666667,2066.725490196078,1369.05,1218.644843513717,1264.8939566526115,1369.3750894993061
2025-07-17,1284.439393939394,450.0,1800.0,66.0,0,17,7,3,1290.4514035087718,1153.6545454545455,1940.0358064516129,1343.1587301587301,1237.3283932972665,1218.0656414731673,1367.4177782919949
2025-07-18,1267.4819298245613,750.0,1900.0,57.0,0,18,7,4,1284.439393939394,1089.3272727272729,1250.0166666666667,1366.3829090909092,1262.7790585968794,1219.3131602701596,1364.1210789831166
2025-07-19,1234.58,450.0,1800.0,50.0,0,19,7,5,1267.4819298245613,1025.0,1025.2421428571429,1316.3039682539682,1292.7190585968794,1234.265864351792,1361.3969467079844
2025-07-20,1266.304347826087,775.0,1875.0,23.0,0,20,7,6,1234.58,1300.0344827586207,1218.3926470588235,1349.4265454545452,1287.9004678922315,1237.688128692311,1358.626206787036
2025-07-21,1221.1818181818182,450.0,1900.0,55.0,0,21,7,0,1266.304347826087,1413.2459016393443,1289.6872413793103,1329.2501886792452,1260.4627416840135,1232.7948841782047,1355.0239277704547
2025-07-22,1247.27868852459,805.0,1900.0,61.0,0,22,7,1,1221.1818181818182,1258.8002985074627,1185.4603174603174,1362.344827586207,1258.816797400746,1237.2104821113667,1351.188389801734
2025-07-23,1256.9454545454546,700.0,2000.0,55.0,0,23,7,2,1247.27868852459,1290.4514035087718,1269.1666666666667,1383.4107142857142,1254.0302332631293,1236.3375383884231,1346.9728811437258
2025-07-24,1210.967213114754,400.0,1900.0,61.0,0,24,7,3,1256.9454545454546,1284.439393939394,1153.6545454545455,1360.65609375,1243.5342074310379,1240.4313003641523,1341.9832517892173
2025-07-25,1230.0344827586207,800.0,1750.0,29.0,0,25,7,4,1210.967213114754,1267.4819298245613,1089.3272727272729,1361.5264705882355,1238.1845721359034,1250.4818153663914,1337.6001855282302
2025-07-26,1184.8125,937.0,1600.0,16.0,0,26,7,5,1230.0344827586207,1234.58,1025.0,1331.0837704918033,1231.0749292787607,1261.89699393782,1332.7244765118369
2025-07-27,1277.7931034482758,800.0,1650.0,29.0,0,27,7,6,1184.8125,1266.304347826087,1300.0344827586207,1359.6923076923076,1232.7161800819306,1260.308323987081,1329.9945030370359
2025-07-28,1187.979649122807,450.0,1800.0,57.0,0,28,7,0,1277.7931034482758,1221.1818181818182,1413.2459016393443,1332.6666666666667,1227.9730130735004,1244.2178773787568,1325.1716024522402
2025-07-29,1183.8648648648648,700.0,1600.0,37.0,0,29,7,1,1187.979649122807,1247.27868852459,1258.8002985074627,1353.9032258064517,1218.913895407825,1238.8653464042857,1319.5036570875209
2025-07-30,1228.7540983606557,777.0,1800.0,61.0,0,30,7,2,1183.8648648648648,1256.9454545454546,1290.4514035087718,1428.5555555555557,1214.8865588099968,1234.458396036563,1312.8436085143576
2025-07-31,1200.90625,400.0,1800.0,64.0,0,31,7,3,1228.7540983606557,1210.967213114754,1284.439393939394,2327.649827586207,1213.449278365032,1228.491742898035,1275.285489261484
2025-08-01,2253.345185185185,1000.0,3600.0,54.0,0,1,8,4,1200.90625,1230.0344827586207,1267.4819298245613,2066.725490196078,1359.636521568827,1298.910546852365,1281.5061457611207
2025-08-02,2100.5641025641025,1380.0,2800.0,39.0,0,2,8,5,2253.345185185185,1184.8125,1234.58,1940.0358064516129,1490.4581790779844,1360.7665541783729,1286.8570889648704
2025-08-03,1771.6666666666667,1200.0,2500.0,48.0,0,3,8,6,2100.5641025641025,1277.7931034482758,1266.304347826087,1250.0166666666667,1561.0115452520404,1396.8638626669854,1304.245422298204
2025-08-04,1194.8884057971015,750.0,2000.0,69.0,0,4,8,0,1771.6666666666667,1187.979649122807,1221.1818181818182,1025.2421428571429,1561.998510491225,1394.9857617823625,1309.9002977295359
2025-08-05,995.7012903225807,240.0,2000.0,62.0,0,5,8,1,1194.8884057971015,1183.8648648648648,1247.27868852459,1218.3926470588235,1535.1179998423274,1377.0159476250763,1302.4772525049943
2025-08-06,1227.1666666666667,500.0,1750.0,30.0,0,6,8,2,995.7012903225807,1228.7540983606557,1256.9454545454546,1289.6872413793103,1534.8912238860435,1374.88889134802,1300.3932333479063
2025-08-07,1342.988,800.0,2000.0,60.0,0,7,8,3,1227.1666666666667,1200.90625,1210.967213114754,1185.4603174603174,1555.1886167431862,1384.3189475541092,1305.644156099229
2025-08-08,1180.2068965517242,750.0,1900.0,29.0,0,8,8,4,1342.988,2253.345185185185,1230.0344827586207,1269.1666666666667,1401.883146938406,1380.7598342536166,1302.6788304287309
2025-08-09,1188.764705882353,700.0,2200.0,51.0,0,9,8,5,1180.2068965517242,2100.5641025641025,1184.8125,1153.6545454545455,1271.6260902695847,1381.0421346737846,1303.8491691096579
2025-08-10,1146.5849056603774,700.0,2200.0,53.0,0,10,8,6,1188.764705882353,1771.6666666666667,1277.7931034482758,1089.3272727272729,1182.3286958401147,1371.6701205460777,1305.7577568740949
2025-08-11,1352.7507861635222,800.0,2300.0,0.0,1,11,8,0,1146.5849056603774,1194.8884057971015,1187.979649122807,1025.0,1204.8804644638892,1383.4394874775571,1316.6827830795453
2025-08-12,1558.9166666666667,900.0,2400.0,12.0,0,12,8,1,1352.7507861635222,995.7012903225807,1183.8648648648648,1300.0344827586207,1285.3398039416156,1410.2289018919714,1325.3121892098136
2025-08-13,1373.2,450.0,2000.0,65.0,0,13,8,2,1558.9166666666667,1227.1666666666667,1228.7540983606557,1413.2459016393443,1306.2017087035206,1420.546466294782,1323.9773258218354
2025-08-14,1377.2973684210526,600.0,2000.0,57.0,0,14,8,3,1373.2,1342.988,1200.90625,1258.8002985074627,1311.1030470493854,1433.1458318962857,1327.9272281522885
2025-08-15,1494.5833333333333,900.0,1900.0,12.0,0,15,8,4,1377.2973684210526,1180.2068965517242,2253.345185185185,1290.4514035087718,1356.013966589615,1378.9485567640106,1334.7316258131073
2025-08-16,1379.9,700.0,2000.0,50.0,0,16,8,5,1494.5833333333333,1188.764705882353,2100.5641025641025,1284.439393939394,1383.3190086064217,1327.4725494380032,1337.9136460151274
2025-08-17,1412.857142857143,800.0,1900.0,28.0,0,17,8,6,1379.9,1146.5849056603774,1771.6666666666667,1267.4819298245613,1421.3578996345311,1301.843297737323,1342.7594864495468
2025-08-18,1407.5208333333333,600.0,2000.0,48.0,0,18,8,0,1412.857142857143,1352.7507861635222,1194.8884057971015,1234.58,1429.1821920873613,1317.0313282756254,1348.5241808939911
2025-08-19,1762.4406779661017,875.0,25000.0,59.0,0,19,8,1,1407.5208333333333,1558.9166666666667,995.7012903225807,1266.304347826087,1458.2570508444235,1371.7984273930197,1365.0620585653248
2025-08-20,1374.2631578947369,850.0,2000.0,57.0,0,20,8,2,1762.4406779661017,1373.2,1227.1666666666667,1221.1818181818182,1458.4089305436717,1382.305319623596,1370.164769889089
2025-08-21,1354.392857142857,550.0,2000.0,56.0,0,21,8,3,1374.2631578947369,1377.2973684210526,1342.988,1247.27868852459,1455.1368575039291,1383.1199522766572,1373.7352421763646
2025-08-22,1356.1538461538462,900.0,1700.0,26.0,0,22,8,4,1354.392857142857,1494.5833333333333,1180.2068965517242,1256.9454545454546,1435.3612164782883,1395.6875915339515,1377.042188563311
2025-08-23,1314.4473684210527,500.0,2200.0,38.0,0,23,8,5,1356.1538461538462,1379.9,1188.764705882353,1210.967213114754,1426.0108405384385,1404.66492457243,1380.491527073521
2025-08-24,1307.421052631579,850.0,1866.0,19.0,0,24,8,6,1314.4473684210527,1412.857142857143,1146.5849056603774,1230.0344827586207,1410.9485419347868,1416.153220784659,1383.0710794026195
2025-08-25,1288.8360655737704,450.0,2400.0,61.0,0,25,8,0,1307.421052631579,1407.5208333333333,1352.7507861635222,1184.8125,1393.993575111992,1411.5878835996768,1386.5385315884118
2025-08-26,1279.795918367347,800.0,2800.0,49.0,0,26,8,1,1288.8360655737704,1762.4406779661017,1558.9166666666667,1277.7931034482758,1325.0443237407412,1391.6506872925822,1386.6052920857142
2025-08-27,1234.0740740740741,850.0,2100.0,27.0,0,27,8,2,1279.795918367347,1374.2631578947369,1373.2,1187.979649122807,1305.017311766361,1381.7131211550163,1388.1417729174234
2025-08-28,1244.2622950819673,450.0,2400.0,61.0,0,28,8,3,1234.0740740740741,1354.392857142857,1377.2973684210526,1183.8648648648648,1289.284374329091,1372.2106159165103,1390.1550205913265
2025-08-29,1209.4772727272727,482.0,2500.0,44.0,0,29,8,4,1244.2622950819673,1356.1538461538462,1494.5833333333333,1228.7540983606557,1268.3305781252948,1351.8458973017916,1389.5124597368806
2025-08-30,1289.6129032258063,750.0,2000.0,31.0,0,30,8,5,1209.4772727272727,1314.4473684210527,1379.9,1200.90625,1264.7827973831168,1345.3968189607779,1392.4693481777408
2025-08-31,1241.4285714285713,800.0,1800.0,21.0,0,31,8,6,1289.6129032258063,1307.421052631579,1412.857142857143,2253.345185185185,1255.3553000684012,1333.151921001594,1358.7387943858535
2025-09-01,2062.630769230769,1000.0,3300.0,65.0,0,1,9,0,1241.4285714285713,1288.8360655737704,1407.5208333333333,2100.5641025641025,1365.8974005908296,1379.945487851411,1357.4743499414094
2025-09-02,2035.7142857142858,1200.0,2800.0,14.0,0,2,9,1,2062.630769230769,1279.795918367347,1762.4406779661017,1771.6666666666667,1473.8857387832497,1399.4650312619956,1366.2759372429964
2025-09-03,1739.2857142857142,1050.0,2650.0,28.0,0,3,9,2,2035.7142857142858,1234.0740740740741,1374.2631578947369,1194.8884057971015,1546.0588302420551,1425.5380710042082,1384.422514192617
2025-09-04,1208.3494545454546,831.0,2000.0,55.0,0,4,9,3,1739.2857142857142,1244.2622950819673,1354.392857142857,995.7012903225807,1540.928424451125,1415.106399390108,1391.5107863333794
2025-09-05,1010.9950943396227,240.0,1750.0,53.0,0,5,9,4,1208.3494545454546,1209.4772727272727,1356.1538461538462,1227.1666666666667,1512.5738275386034,1390.4522028319493,1384.3050672558113
2025-09-06,1280.4289999999999,700.0,1766.0,60.0,0,6,9,5,1010.9950943396227,1289.6129032258063,1314.4473684210527,1342.988,1511.2618413634882,1388.0223193733025,1382.2197672558111
2025-09-07,1301.3476923076923,800.0,1800.0,52.0,0,7,9,6,1280.4289999999999,1241.4285714285713,1307.421052631579,1180.2068965517242,1519.8217157747913,1387.5885079215964,1386.2577937810102
2025-09-08,1165.4545454545455,850.0,1450.0,11.0,0,8,9,0,1301.3476923076923,2062.630769230769,1288.8360655737704,1188.764705882353,1391.6536838067593,1378.7755421987945,1385.4807884334164
2025-09-09,1248.909090909091,800.0,2500.0,44.0,0,9,9,1,1165.4545454545455,2035.7142857142858,1279.795918367347,1146.5849056603774,1279.2529416917314,1376.5693402374907,1388.8915946083735
2025-09-10,1131.906976744186,750.0,2000.0,43.0,0,10,9,2,1248.909090909091,1739.2857142857142,1234.0740740740741,1352.7507861635222,1192.4845506143704,1369.2716904282129,1381.530134294396
2025-09-11,1294.5645994832041,955.0,2100.0,0.0,1,11,9,3,1131.906976744186,1208.3494545454546,1244.2622950819673,1558.9166666666667,1204.8009998911916,1372.864712171158,1372.7183987216135
2025-09-12,1457.2222222222222,1160.0,2200.0,9.0,0,12,9,4,1294.5645994832041,1010.9950943396227,1209.4772727272727,1373.2,1268.5477324458486,1390.560779992226,1375.5191394623544
2025-09-13,1125.0,900.0,1500.0,10.0,0,13,9,5,1457.2222222222222,1280.4289999999999,1289.6129032258063,1377.2973684210526,1246.3435895887058,1378.8027154760969,1367.1092271816526
2025-09-14,1650.0,600.0,9500.0,15.0,0,14,9,6,1125.0,1301.3476923076923,1241.4285714285713,1494.5833333333333,1296.1510621161783,1407.9863889454848,1372.289782737208
2025-09-15,1029.15,350.0,1840.0,40.0,0,15,9,0,1650.0,1165.4545454545455,2062.630769230769,1379.9,1276.6789841941004,1334.16633400043,1360.5981160705414
2025-09-16,1174.2608695652175,750.0,2000.0,46.0,0,16,9,1,1029.15,1248.909090909091,2035.7142857142858,1412.857142857143,1266.0149525735471,1272.6339471326392,1352.6449069608107
2025-09-17,1112.6875,700.0,2000.0,48.0,0,17,9,2,1174.2608695652175,1131.906976744186,1739.2857142857142,1407.5208333333333,1263.2693130386633,1227.8769318265167,1342.8171291830329
2025-09-18,1095.8775510204082,300.0,1850.0,49.0,0,18,9,3,1112.6875,1294.5645994832041,1208.3494545454546,1762.4406779661017,1234.8854489725495,1219.8432244318706,1320.5983582848432
2025-09-19,1070.7659574468084,750.0,1760.0,47.0,0,19,9,4,1095.8775510204082,1457.2222222222222,1010.9950943396227,1374.2631578947369,1179.6774111474908,1224.1125717966697,1310.4817849365788
2025-09-20,1075.425,450.0,2000.0,40.0,0,20,9,5,1070.7659574468084,1125.0,1280.4289999999999,1354.392857142857,1172.5952682903478,1209.4694289395268,1301.1828563651504
2025-09-21,1111.388888888889,805.0,1700.0,18.0,0,21,9,6,1075.425,1650.0,1301.3476923076923,1356.1538461538462,1095.6508238459032,1195.9009429810408,1293.0240244563183
2025-09-22,1052.3783783783783,650.0,1900.0,37.0,0,22,9,0,1111.388888888889,1029.15,1165.4545454545455,1314.4473684210527,1098.969163614243,1187.8240739041719,1284.2883914548959
2025-09-23,1108.8478260869565,500.0,1900.0,46.0,0,23,9,1,1052.3783783783783,1174.2608695652175,1248.909090909091,1307.421052631579,1089.6244431173486,1177.8196978454478,1277.6692839034085
2025-09-24,1131.595238095238,750.0,2000.0,42.0,0,24,9,2,1108.8478260869565,1112.6875,1131.906976744186,1288.8360655737704,1092.3255485595255,1177.7974307990946,1272.4279229874576
2025-09-25,1208.9642857142858,700.0,1725.0,28.0,0,25,9,3,1131.595238095238,1095.8775510204082,1294.5645994832041,1279.795918367347,1108.4807963729365,1171.6831226727431,1270.0668685656888
2025-09-26,1073.2903225806451,800.0,1500.0,31.0,0,26,9,4,1208.9642857142858,1070.7659574468084,1457.2222222222222,1234.0740740740741,1108.8414199634847,1144.2594155554875,1264.7074101825744
2025-09-27,1083.7619047619048,450.0,1825.0,42.0,0,27,9,5,1073.2903225806451,1075.425,1125.0,1244.2622950819673,1110.0324063580424,1141.313837324195,1259.3573971719056
2025-09-28,1264.4,724.0,1790.0,10.0,0,28,9,6,1083.7619047619048,1111.388888888889,1650.0,1209.4772727272727,1131.8911365167728,1113.7709801813378,1261.1881547476632
2025-09-29,1314.0,350.0,11000.0,54.0,0,29,9,0,1264.4,1052.3783783783783,1029.15,1289.6129032258063,1169.2656538912902,1134.1174087527666,1262.0010579734696
2025-09-30,1367.3863636363637,700.0,12000.0,44.0,0,30,9,1,1314.0,1108.8478260869565,1174.2608695652175,1241.4285714285713,1206.1997306840624,1147.9120869007054,1266.1996510470628
2025-10-01,1704.8776315789473,600.0,3300.0,76.0,0,1,10,2,1367.3863636363637,1131.595238095238,1112.6875,2062.630769230769,1288.0972154674496,1190.2113820134875,1254.2745464586687
2025-10-02,2100.0,1800.0,2400.0,2.0,0,2,10,3,1704.8776315789473,1208.9642857142858,1095.8775510204082,2035.7142857142858,1415.3880317939802,1261.9344140834585,1256.4174036015258
2025-10-03,1516.5901639344263,800.0,2500.0,61.0,0,3,10,4,2100.0,1073.2903225806451,1070.7659574468084,1739.2857142857142,1478.7165805588063,1293.7790002611455,1248.994218589816
2025-10-04,1168.3773333333334,776.0,2000.0,30.0,0,4,10,5,1516.5901639344263,1083.7619047619048,1075.425,1208.3494545454546,1490.8044989261527,1300.4184526420977,1247.6618145494124
2025-10-05,988.7252173913043,300.0,1500.0,46.0,0,5,10,6,1168.3773333333334,1264.4,1111.388888888889,1010.9950943396227,1451.4223871249108,1291.6567618208417,1246.9194853178014
2025-10-06,1349.2965625,687.0,1979.67,64.0,0,6,10,0,988.7252173913043,1314.0,1052.3783783783783,1280.4289999999999,1456.4647531963394,1312.865203543815,1249.2150707344683
2025-10-07,1276.51828125,400.0,1900.0,64.0,0,7,10,1,1349.2965625,1367.3863636363637,1108.8478260869565,1301.3476923076923,1443.4835985697157,1324.8416646268893,1248.3874236992117
2025-10-08,1245.7777777777778,800.0,1600.0,27.0,0,8,10,2,1276.51828125,1704.8776315789473,1131.595238095238,1165.4545454545455,1377.897905169549,1332.9975603184992,1251.064864776653
2025-10-09,1175.0409302325581,800.0,2200.0,43.0,0,9,10,3,1245.7777777777778,2100.0,1208.9642857142858,1248.909090909091,1245.7608952027713,1330.5744634983755,1248.6025927541018
2025-10-10,1202.5,1000.0,1790.0,6.0,0,10,10,4,1175.0409302325581,1516.5901639344263,1073.2903225806451,1131.906976744186,1200.8908717835677,1339.8037261711868,1250.9556935292956
2025-10-11,1399.659090909091,1000.0,2245.0,0.0,1,11,10,5,1202.5,1168.3773333333334,1083.7619047619048,1294.5645994832041,1233.9311228658187,1362.367810895986,1254.4588432434919
2025-10-12,1596.8181818181818,1000.0,2700.0,11.0,0,12,10,6,1399.659090909091,988.7252173913043,1264.4,1457.2222222222222,1320.8015463553727,1386.1119667401417,1259.1120418966905
2025-10-13,1080.9756097560976,500.0,2250.0,41.0,0,13,10,0,1596.8181818181818,1349.2965625,1314.0,1125.0,1282.4699816776724,1369.4673674370058,1257.6445622218937
2025-10-14,1044.2978723404256,500.0,2000.0,47.0,0,14,10,1,1080.9756097560976,1276.51828125,1367.3863636363637,1650.0,1249.2956375477331,1346.3896180587242,1237.454491299908
2025-10-15,1051.404255319149,500.0,2000.0,47.0,0,15,10,2,1044.2978723404256,1245.7777777777778,1704.8776315789473,1029.15,1221.5279914822147,1299.7129483258816,1238.1962998105462
2025-10-16,1072.9791666666667,550.0,2000.0,48.0,0,16,10,3,1051.404255319149,1175.0409302325581,2100.0,1174.2608695652175,1206.9477395442302,1226.3543173735009,1234.8202430472613
2025-10-17,1108.2,650.0,2290.0,25.0,0,17,10,4,1072.9791666666667,1202.5,1516.5901639344263,1112.6875,1193.4763109728015,1197.1835913781847,1234.670659713928
2025-10-18,1068.5555555555557,600.0,2000.0,27.0,0,18,10,5,1108.2,1399.659090909091,1168.3773333333334,1095.8775510204082,1146.1758059222968,1190.0534643940575,1233.759926531766
2025-10-19,1128.3333333333333,650.0,1770.0,6.0,0,19,10,6,1068.5555555555557,1596.8181818181818,988.7252173913043,1070.7659574468084,1079.2493989958898,1200.0254726756314,1235.6788390613171
2025-10-20,1358.3333333333333,1000.0,1875.0,3.0,0,20,10,0,1128.3333333333333,1080.9756097560976,1349.2965625,1075.425,1118.871930935495,1200.6709563065835,1245.1091168390947
2025-10-21,1000.0,850.0,1200.0,3.0,0,21,10,1,1358.3333333333333,1044.2978723404256,1276.51828125,1111.388888888889,1112.5436634582911,1180.9196505030122,1241.3961538761318
2025-10-22,1150.0,1150.0,1150.0,2.0,0,22,10,2,1000.0,1051.404255319149,1245.7777777777778,1052.3783783783783,1126.62876984127,1174.0783806617421,1244.6502079301858
2025-10-23,1233.3333333333333,900.0,1500.0,3.0,0,23,10,3,1150.0,1072.9791666666667,1175.0409302325581,1108.8478260869565,1149.5365079365079,1178.242123740369,1248.7997248383983
2025-10-24,1445.0,800.0,1800.0,6.0,0,24,10,4,1233.3333333333333,1108.2,1202.5,1131.595238095238,1197.6507936507935,1195.5635523117976,1259.2465502352238
2025-10-25,1394.375,850.0,1750.0,0.0,1,25,10,5,1445.0,1068.5555555555557,1399.659090909091,1208.9642857142858,1244.1964285714287,1195.1861172468628,1265.426907378081
2025-10-26,1343.75,900.0,1700.0,8.0,0,26,10,6,1394.375,1128.3333333333333,1596.8181818181818,1073.2903225806451,1274.970238095238,1177.1098185455637,1274.442229958726
2025-10-27,1292.3333333333333,800.0,1800.0,24.0,0,27,10,0,1343.75,1358.3333333333333,1080.9756097560976,1083.7619047619048,1265.5416666666665,1192.2067988010806,1281.394610911107
2025-10-28,1349.2105263157894,900.0,1780.0,19.0,0,28,10,1,1292.3333333333333,1000.0,1044.2978723404256,1264.4,1315.4288847117793,1213.9862740850351,1284.2216284549665
2025-10-29,1370.9130434782608,850.0,1800.0,23.0,0,29,10,2,1349.2105263157894,1150.0,1051.404255319149,1314.0,1346.9878909229594,1236.8083303821147,1286.1187299042422
2025-10-30,1316.857142857143,550.0,1825.0,28.0,0,30,10,3,1370.9130434782608,1233.3333333333333,1072.9791666666667,1367.3863636363637,1358.919863712075,1254.2281858242916,1284.4344225449347
2025-10-31,1339.375,900.0,1800.0,16.0,0,31,10,4,1316.857142857143,1445.0,1108.2,1704.8776315789473,1343.8305779977895,1270.7406858242916,1272.251001492303
2025-11-01,1699.1917808219177,400.0,3000.0,73.0,0,1,11,5,1339.375,1394.375,1068.5555555555557,2100.0,1387.3758324009207,1315.7861304861744,1258.8907275197005
2025-11-02,1516.8607142857145,900.0,2300.0,14.0,0,2,11,6,1699.1917808219177,1343.75,1128.3333333333333,1516.5901639344263,1412.105934441737,1343.5380862684874,1258.8997458647434
2025-11-03,1437.065934065934,650.0,3000.0,91.0,0,3,11,0,1516.8607142857145,1292.3333333333333,1358.3333333333333,1168.3773333333334,1432.78202026068,1349.1618434636732,1267.8560325558299
2025-11-04,1109.9625,700.0,2000.0,56.0,0,4,11,1,1437.065934065934,1349.2105263157894,1000.0,988.7252173913043,1398.6037307869958,1357.0163077493876,1271.8972753094533
2025-11-05,1047.2916666666667,625.0,1450.0,24.0,0,5,11,2,1109.9625,1370.9130434782608,1150.0,1349.2965625,1352.3721055281965,1349.679998225578,1261.830445448342
2025-11-06,1366.8357627118644,825.0,2401.0,59.0,0,6,11,3,1047.2916666666667,1316.857142857143,1233.3333333333333,1276.51828125,1359.5119083645855,1359.2158860383302,1264.8410281637377
2025-11-07,1315.7241379310344,875.0,1850.0,58.0,0,7,11,4,1366.8357627118644,1339.375,1445.0,1245.7777777777778,1356.1332137833047,1349.9818958905469,1267.1725735021794
2025-11-08,1231.0471186440677,700.0,1750.0,59.0,0,8,11,5,1315.7241379310344,1699.1917808219177,1394.375,1175.0409302325581,1289.2554049007545,1338.3156186508375,1269.03944644923
2025-11-09,1107.9056603773586,350.0,2200.0,53.0,0,9,11,6,1231.0471186440677,1516.8607142857145,1343.75,1202.5,1230.833254342418,1321.4695943920774,1265.8863017951417
2025-11-10,954.4285714285714,550.0,1450.0,14.0,0,10,11,0,1107.9056603773586,1437.065934065934,1292.3333333333333,1399.659090909091,1161.8850596799377,1297.3335399703087,1251.0452844791243
2025-11-11,1198.2857142857142,650.0,2325.0,0.0,1,11,11,1,954.4285714285714,1109.9625,1349.2105263157894,1596.8181818181818,1174.5026617207538,1286.5531962538748,1237.760868894709
2025-11-12,1442.142857142857,750.0,3200.0,21.0,0,12,11,2,1198.2857142857142,1047.2916666666667,1370.9130434782608,1080.9756097560976,1230.909974645924,1291.6410400870604,1249.7997771409343
2025-11-13,1466.7578428830698,771.0526315789474,3189.4736842105262,0.0,1,13,11,3,1442.142857142857,1366.8357627118644,1316.857142857143,1044.2978723404256,1245.184557527525,1302.3482329460548,1263.8817761590221
